epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,10478.4,1.77341,2.18345,1.65081,0.61742,0.36915,0.36527,0.18981,2.07669,2.54185,1.61205,9.9008e-05,9.9008e-05,9.9008e-05
82,10596.6,1.7535,2.12425,1.65238,0.48259,0.38368,0.35953,0.19477,2.06427,2.72076,1.62251,9.42956e-05,9.42956e-05,9.42956e-05
83,10714,1.79655,2.1871,1.66024,0.5275,0.37195,0.36252,0.18423,2.05385,2.67392,1.59595,8.95832e-05,8.95832e-05,8.95832e-05
84,10831.4,1.76986,2.16304,1.6606,0.49605,0.39154,0.37102,0.2002,2.03811,2.59637,1.61835,8.48708e-05,8.48708e-05,8.48708e-05
85,10947.7,1.77054,2.1385,1.65401,0.49153,0.39099,0.38106,0.20353,2.03335,2.45201,1.61547,8.01584e-05,8.01584e-05,8.01584e-05
86,11064.2,1.71264,2.08055,1.63207,0.5546,0.35863,0.35815,0.19736,2.02651,2.58175,1.6063,7.5446e-05,7.5446e-05,7.5446e-05
87,11181,1.75864,2.1374,1.64617,0.60412,0.31075,0.35173,0.19499,2.05043,2.6503,1.60816,7.07336e-05,7.07336e-05,7.07336e-05
88,11298.7,1.75186,2.1324,1.64844,0.50488,0.38892,0.36416,0.19863,2.02899,2.60441,1.60208,6.60212e-05,6.60212e-05,6.60212e-05
89,11412.2,1.72027,2.09165,1.62366,0.52069,0.36993,0.3791,0.20886,2.01634,2.54989,1.58668,6.13088e-05,6.13088e-05,6.13088e-05
90,11530,1.71807,2.13303,1.62558,0.44613,0.4281,0.37203,0.1979,2.01647,2.58239,1.59316,5.65964e-05,5.65964e-05,5.65964e-05
91,11651.3,1.83274,1.98472,1.48387,0.59331,0.36544,0.39702,0.21127,2.02038,2.45911,1.58383,5.1884e-05,5.1884e-05,5.1884e-05
92,11768.6,1.85384,1.94778,1.48601,0.38067,0.49301,0.39802,0.21445,1.99293,2.48086,1.56419,4.71716e-05,4.71716e-05,4.71716e-05
93,11887.1,1.80907,1.9242,1.46582,0.36889,0.50513,0.40333,0.21437,1.98556,2.51072,1.56761,4.24592e-05,4.24592e-05,4.24592e-05
94,12004.8,1.77272,1.90449,1.45021,0.51553,0.39516,0.41233,0.21907,2.00712,2.43716,1.59429,3.77468e-05,3.77468e-05,3.77468e-05
95,12122.3,1.78076,1.88716,1.45691,0.52437,0.38516,0.41293,0.22096,2.00135,2.43089,1.5767,3.30344e-05,3.30344e-05,3.30344e-05
96,12240.4,1.81874,1.92946,1.46387,0.55035,0.39083,0.42284,0.22049,1.98832,2.46888,1.5726,2.8322e-05,2.8322e-05,2.8322e-05
97,12356.7,1.74582,1.88574,1.46344,0.53946,0.39535,0.4158,0.2227,1.99081,2.48545,1.56913,2.36096e-05,2.36096e-05,2.36096e-05
98,12474.9,1.76351,1.87223,1.45352,0.69736,0.34642,0.41478,0.22209,1.98661,2.54459,1.56837,1.88972e-05,1.88972e-05,1.88972e-05
99,12592.3,1.78203,1.88339,1.45159,0.50459,0.42418,0.41805,0.22107,1.98598,2.58116,1.57061,1.41848e-05,1.41848e-05,1.41848e-05
100,12709.2,1.76744,1.85497,1.45099,0.69967,0.35461,0.41992,0.22473,1.97902,2.53495,1.56499,9.4724e-06,9.4724e-06,9.4724e-06
