epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
145,5211.57,1.11574,0.90129,0.00613,0.5366,0.60928,0.578,0.38371,1.74482,1.98822,0.012,9.01902e-05,9.01902e-05,9.01902e-05
146,5247.31,1.13038,0.90078,0.00629,0.56241,0.6419,0.60384,0.39633,1.73403,2.05485,0.01221,8.73571e-05,8.73571e-05,8.73571e-05
147,5283.17,1.14699,0.89808,0.00615,0.54844,0.61868,0.58867,0.39091,1.75047,2.04594,0.01231,8.45617e-05,8.45617e-05,8.45617e-05
148,5318.83,1.11217,0.87818,0.00607,0.69271,0.55394,0.57902,0.38437,1.76663,2.02093,0.01205,8.18048e-05,8.18048e-05,8.18048e-05
149,5354.32,1.13709,0.90302,0.00617,0.61677,0.60337,0.59144,0.39009,1.76473,2.01119,0.01222,7.9087e-05,7.9087e-05,7.9087e-05
150,5390.8,1.1242,0.89702,0.00597,0.71583,0.56045,0.59737,0.40125,1.7577,2.04186,0.01199,7.6409e-05,7.6409e-05,7.6409e-05
151,5426.16,1.07647,0.85352,0.00601,0.71861,0.5732,0.58805,0.40085,1.75782,2.00467,0.01183,7.37715e-05,7.37715e-05,7.37715e-05
152,5461.96,1.07908,0.83289,0.00602,0.70193,0.56238,0.59746,0.40029,1.73946,2.01812,0.01229,7.11751e-05,7.11751e-05,7.11751e-05
153,5497.65,1.08821,0.87059,0.00591,0.7092,0.55397,0.5965,0.39494,1.76147,1.99267,0.01221,6.86204e-05,6.86204e-05,6.86204e-05
154,5533.21,1.08789,0.85975,0.00585,0.64252,0.5733,0.58935,0.38994,1.76048,2.02845,0.01194,6.61081e-05,6.61081e-05,6.61081e-05
155,5569.48,1.07879,0.82851,0.00579,0.602,0.57746,0.60295,0.39906,1.7451,2.03946,0.01189,6.36388e-05,6.36388e-05,6.36388e-05
156,5605.08,1.11867,0.87477,0.006,0.6579,0.56409,0.59756,0.40621,1.73696,2.01746,0.01167,6.12131e-05,6.12131e-05,6.12131e-05
157,5640.74,1.09212,0.84227,0.00591,0.61317,0.58681,0.60984,0.41245,1.732,2.03136,0.01169,5.88317e-05,5.88317e-05,5.88317e-05
158,5676.43,1.0992,0.82603,0.00599,0.61505,0.58385,0.60923,0.41038,1.74891,1.99296,0.01178,5.6495e-05,5.6495e-05,5.6495e-05
159,5712.07,1.0889,0.85126,0.00568,0.58477,0.60566,0.59359,0.40917,1.73182,1.99677,0.01182,5.42037e-05,5.42037e-05,5.42037e-05
160,5747.4,1.12579,0.90528,0.00585,0.68026,0.57494,0.6082,0.41263,1.76246,1.96962,0.0116,5.19583e-05,5.19583e-05,5.19583e-05
161,5783.52,1.08237,0.82822,0.00553,0.57078,0.60557,0.59739,0.40361,1.74161,2.00642,0.01141,4.97594e-05,4.97594e-05,4.97594e-05
162,5818.89,1.06899,0.8094,0.00567,0.6071,0.59431,0.60883,0.40871,1.75857,1.98857,0.01175,4.76076e-05,4.76076e-05,4.76076e-05
163,5854.11,1.08029,0.82033,0.00588,0.56188,0.61575,0.60464,0.40486,1.76102,2.01004,0.01161,4.55033e-05,4.55033e-05,4.55033e-05
164,5890.21,1.04702,0.82508,0.00564,0.62592,0.58295,0.60888,0.40804,1.75282,2.02795,0.01206,4.34471e-05,4.34471e-05,4.34471e-05
165,5926.42,1.06002,0.80251,0.0057,0.74314,0.5633,0.6104,0.41367,1.73336,2.01777,0.01191,4.14395e-05,4.14395e-05,4.14395e-05
166,5962.11,1.10253,0.81984,0.0055,0.58632,0.59564,0.59735,0.40291,1.74452,2.01564,0.01181,3.94809e-05,3.94809e-05,3.94809e-05
167,5998.33,1.08304,0.82309,0.00572,0.70753,0.54948,0.59871,0.40358,1.75231,2.01857,0.01224,3.7572e-05,3.7572e-05,3.7572e-05
168,6033.63,1.09084,0.82786,0.0056,0.6332,0.57974,0.59951,0.40877,1.74072,2.01862,0.01205,3.5713e-05,3.5713e-05,3.5713e-05
169,6069.47,1.04355,0.79653,0.0058,0.65076,0.58008,0.60734,0.40233,1.72545,2.02256,0.01169,3.39046e-05,3.39046e-05,3.39046e-05
170,6104.94,1.07484,0.83894,0.00554,0.60204,0.59083,0.60139,0.40301,1.72929,2.00689,0.01173,3.21471e-05,3.21471e-05,3.21471e-05
171,6141.07,1.04941,0.82791,0.0057,0.61623,0.58491,0.60022,0.40674,1.72969,2.01617,0.01166,3.0441e-05,3.0441e-05,3.0441e-05
172,6176.68,1.07531,0.83135,0.00543,0.63979,0.56943,0.59947,0.40181,1.7568,1.99483,0.01182,2.87867e-05,2.87867e-05,2.87867e-05
173,6212.83,1.10564,0.84363,0.00568,0.64857,0.57486,0.60326,0.40465,1.74527,1.98694,0.01184,2.71846e-05,2.71846e-05,2.71846e-05
174,6248.75,1.08218,0.86758,0.00614,0.72015,0.55601,0.60052,0.40236,1.74369,1.97964,0.01183,2.56352e-05,2.56352e-05,2.56352e-05
175,6284.35,1.03534,0.7969,0.00531,0.60551,0.59627,0.60659,0.40648,1.73014,1.97014,0.01181,2.41387e-05,2.41387e-05,2.41387e-05
176,6320.03,1.06361,0.80059,0.00554,0.62262,0.58942,0.60453,0.40662,1.74128,1.98365,0.0118,2.26955e-05,2.26955e-05,2.26955e-05
